year,row,column,LAI
20,6,23,3.9447
20,6,24,4.0242
20,6,25,2.9959
20,6,26,5.1861
20,6,27,4.6919
20,6,28,4.6557
20,6,29,5.0928
20,6,30,4.9398
20,6,31,4.7871
20,6,32,5.5294
20,6,33,5.0825
20,6,34,5.2933
20,6,35,4.9215
20,6,36,4.886
20,6,37,4.9995
20,6,38,5.287
20,6,39,5.4632
20,6,40,5.056
20,6,41,5.7675
20,6,42,5.3188
20,6,43,5.1945
20,6,44,5.4853
20,6,45,5.4878
20,6,46,4.8041
20,6,47,4.807
20,6,48,4.8271
20,6,49,4.7786
20,6,50,5.9112
20,6,51,5.1452
20,6,52,4.5116
20,6,53,5.0096
20,6,54,5.3542
20,6,55,4.9638
20,6,56,5.695
20,6,57,6.1208
20,6,58,6.1477
20,6,59,6.6307
20,6,60,6.4871
20,6,61,6.3
20,6,62,5.9261
20,6,63,6.2452
20,6,64,6.0069
20,6,65,4.8171
20,6,66,4.9912
20,6,67,4.917
20,6,68,4.9275
20,6,69,5.4046
20,6,70,4.8289
20,6,71,5.0881
20,6,72,5.0314
20,6,73,5.23
20,6,74,4.8762
20,6,75,5.3623
20,6,76,5.2745
20,6,77,5.2913
20,6,78,5.4796
20,6,79,4.9245
20,6,80,5.6939
20,6,81,5.3789
20,6,82,5.0291
20,6,83,5.2016
20,6,84,5.0484
20,6,85,5.1677
20,6,86,5.2197
20,6,87,6.2193
20,6,88,5.5164
20,6,89,5.2916
20,6,90,5.0025
20,6,91,5.3035
20,6,92,5.2683
20,6,93,5.1716
20,6,94,5.0145
20,6,95,5.0867
20,6,96,4.7437
20,6,97,4.8173
20,6,98,4.9061
20,6,99,4.8762
20,6,100,5.0027
20,6,101,5.1072
20,6,102,4.8297
20,6,103,4.875
20,6,104,4.77
20,6,105,4.7858
20,6,106,4.6126
20,6,107,4.9266
20,6,108,4.8744
20,6,109,4.6661
20,6,110,4.7099
20,6,111,4.7109
20,6,112,4.8799
20,6,113,4.78
20,6,114,4.8124
20,6,115,3.1073
20,6,116,3.144
20,6,117,4.4177
20,6,118,4.1465
20,6,119,3.6856
20,6,120,4.3015
20,6,121,3.3136
20,6,122,4.5826
20,6,123,4.7992
20,6,124,4.4517
20,6,125,4.7263
20,6,126,4.8105
20,6,127,1.9024
20,6,128,1.6719
20,6,129,1.4116
20,6,130,1.6622
20,6,131,2.0867
20,6,132,1.9819
20,6,133,1.7989
20,6,134,1.5153
20,6,135,2.0559
20,6,136,0.9368
20,6,137,0.8967
20,6,138,0.4536
20,6,139,0.3065
20,6,140,0.01
20,6,141,0.01
20,6,142,0.01
20,6,143,0.01
20,6,144,0.01
20,6,145,0.01
20,6,146,0.01
20,6,147,0.01
20,6,148,0.0045
20,6,149,0.0045
20,6,150,0.0045
20,6,151,0.0045
20,6,152,0.0045
20,6,153,0.0045
20,6,154,0.0045
20,6,155,0.0045
20,6,156,0.0045
20,6,157,0.0062
20,6,158,0.0062
20,7,0,0.0062
20,7,1,0.0045
20,7,2,0.0045
20,7,3,0.0045
20,7,4,0.0045
20,7,5,0.0045
20,7,6,0.0045
20,7,7,0.1155
20,7,8,0.01
20,7,9,0.0501
20,7,10,0.0505
20,7,11,0.2787
20,7,12,0.6543
20,7,13,0.8967
20,7,14,2.0987
20,7,15,1.578
20,7,16,1.6918
20,7,17,1.8505
20,7,18,1.3533
20,7,19,4.6796
20,7,20,4.7608
20,7,21,4.1278
20,7,22,4.1986
20,7,23,4.2098
20,7,24,4.4438
20,7,25,4.1598
20,7,26,4.7207
20,7,27,4.6283
20,7,28,4.5676
20,7,29,4.8065
20,7,30,4.7623
20,7,31,4.735
20,7,32,4.8535
20,7,33,4.7995
20,7,34,4.9476
20,7,35,4.927
20,7,36,4.7794
20,7,37,4.6846
20,7,38,4.9785
20,7,39,4.6763
20,7,40,5.4325
20,7,41,5.1045
20,7,42,5.4858
20,7,43,4.7138
20,7,44,5.118
20,7,45,4.9758
20,7,46,4.7872
20,7,47,5.0858
20,7,48,5.3358
20,7,49,5.1927
20,7,50,5.3995
20,7,51,4.7232
20,7,52,5.9949
20,7,53,5.0498
20,7,54,5.1461
20,7,55,4.6732
20,7,56,6.1573
20,7,57,6.7086
20,7,58,6.3261
20,7,59,6.267
20,7,60,6.4108
20,7,61,6.4927
20,7,62,6.4921
20,7,63,6.3331
20,7,64,5.1538
20,7,65,5.361
20,7,66,4.6983
20,7,67,4.9965
20,7,68,5.4184
20,7,69,4.7363
20,7,70,5.1209
20,7,71,5.0303
20,7,72,5.1792
20,7,73,5.5334
20,7,74,4.8247
20,7,75,5.7236
20,7,76,5.4645
20,7,77,5.5045
20,7,78,5.7335
20,7,79,5.284
20,7,80,5.1178
20,7,81,5.7948
20,7,82,4.8129
20,7,83,4.6429
20,7,84,5.0132
20,7,85,5.7107
20,7,86,5.1983
20,7,87,5.7414
20,7,88,5.0429
20,7,89,5.2446
20,7,90,4.9859
20,7,91,4.9023
20,7,92,4.9955
20,7,93,5.6531
20,7,94,5.0123
20,7,95,4.8168
20,7,96,4.9431
20,7,97,4.9676
20,7,98,5.0757
20,7,99,4.7995
20,7,100,5.3894
20,7,101,5.4785
20,7,102,5.5924
20,7,103,4.8794
20,7,104,4.9445
20,7,105,4.9857
20,7,106,4.6529
20,7,107,5.0975
20,7,108,4.4847
20,7,109,4.5624
20,7,110,4.6293
20,7,111,4.9847
20,7,112,5.1077
20,7,113,4.5809
20,7,114,4.9785
20,7,115,4.8523
20,7,116,4.4983
20,7,117,4.0724
20,7,118,4.4642
20,7,119,3.6241
20,7,120,4.8715
20,7,121,3.8319
20,7,122,4.68
20,7,123,4.6801
20,7,124,4.6227
20,7,125,4.8875
20,7,126,4.8067
20,7,127,1.6551
20,7,128,1.7944
20,7,129,1.7616
20,7,130,1.287
20,7,131,2.0834
20,7,132,1.5608
20,7,133,2.1999
20,7,134,2.2766
20,7,135,1.8449
20,7,136,0.7756
20,7,137,0.9376
20,7,138,0.9248
20,7,139,0.01
20,7,140,0.01
20,7,141,0.01
20,7,142,0.01
20,7,143,0.01
20,7,144,0.01
20,7,145,0.01
20,7,146,0.01
20,7,147,0.01
20,7,148,0.0045
20,7,149,0.0045
20,7,150,0.0045
20,7,151,0.0045
20,7,152,0.0045
20,7,153,0.0045
20,7,154,0.0045
20,7,155,0.0045
20,7,156,0.0045
20,7,157,0.0062
20,7,158,0.0062
20,8,0,0.0062
20,8,1,0.0045
20,8,2,0.0045
20,8,3,0.0045
20,8,4,0.0045
20,8,5,0.0045
20,8,6,0.0045
20,8,7,0.01
20,8,8,0.01
20,8,9,0.1794
20,8,10,0.01
20,8,11,1.0448
20,8,12,0.7624
20,8,13,0.8295
20,8,14,1.6645
20,8,15,1.3703
20,8,16,1.6585
20,8,17,1.2508
20,8,18,1.3981
20,8,19,3.5866
20,8,20,4.5794
20,8,21,4.7381
20,8,22,4.3352
20,8,23,4.3166
20,8,24,4.1733
20,8,25,4.712
20,8,26,4.6791
20,8,27,5.186
20,8,28,4.8267
20,8,29,5.1719
20,8,30,4.8948
20,8,31,5.1226
20,8,32,4.8068
20,8,33,4.6841
20,8,34,4.8368
20,8,35,5.3323
20,8,36,4.6463
20,8,37,4.7609
20,8,38,5.0192
20,8,39,5.0672
20,8,40,5.0525
20,8,41,4.93
20,8,42,5.2617
20,8,43,5.3945
20,8,44,5.2247
20,8,45,4.7502
20,8,46,5.0081
20,8,47,5.2163
20,8,48,5.2461
20,8,49,5.6519
20,8,50,5.2471
20,8,51,5.4404
20,8,52,5.493
20,8,53,5.4799
20,8,54,4.5869
20,8,55,5.3721
20,8,56,6.502
20,8,57,6.5897
20,8,58,6.3529
20,8,59,6.6351
20,8,60,5.984
20,8,61,5.9594
20,8,62,6.28
20,8,63,6.458
20,8,64,4.605
20,8,65,5.0322
20,8,66,5.1102
20,8,67,5.7154
20,8,68,5.2403
20,8,69,5.1507
20,8,70,4.9413
20,8,71,4.8811
20,8,72,4.8248
20,8,73,4.84
20,8,74,5.5249
20,8,75,5.402
20,8,76,4.5086
20,8,77,5.0012
20,8,78,5.2947
20,8,79,5.4421
20,8,80,5.1334
20,8,81,5.2146
20,8,82,6.1896
20,8,83,5.2317
20,8,84,4.9238
20,8,85,5.199
20,8,86,5.9082
20,8,87,5.5623
20,8,88,5.5875
20,8,89,6.1009
20,8,90,5.3787
20,8,91,5.2542
20,8,92,5.6544
20,8,93,5.1655
20,8,94,4.8353
20,8,95,4.7978
20,8,96,4.8821
20,8,97,5.0917
20,8,98,4.7704
20,8,99,4.8326
20,8,100,5.0477
20,8,101,4.8412
20,8,102,5.4233
20,8,103,4.8654
20,8,104,5.1952
20,8,105,5.3825
20,8,106,4.7858
20,8,107,5.0049
20,8,108,4.8383
20,8,109,4.7877
20,8,110,5.2223
20,8,111,4.5788
20,8,112,5.2012
20,8,113,4.912
20,8,114,4.6963
20,8,115,4.2528
20,8,116,4.2292
20,8,117,3.8699
20,8,118,4.782
20,8,119,4.588
20,8,120,4.6777
20,8,121,3.6692
20,8,122,4.9033
20,8,123,4.7161
20,8,124,4.7733
20,8,125,4.9303
20,8,126,3.5245
20,8,127,1.7996
20,8,128,1.1686
20,8,129,1.5704
20,8,130,1.6868
20,8,131,1.5553
20,8,132,2.238
20,8,133,1.544
20,8,134,2.1414
20,8,135,1.6742
20,8,136,0.8698
20,8,137,1.1248
20,8,138,0.8689
20,8,139,0.01
20,8,140,0.01
20,8,141,0.01
20,8,142,0.01
20,8,143,0.01
20,8,144,0.01
20,8,145,0.01
20,8,146,0.01
20,8,147,0.01
20,8,148,0.0045
20,8,149,0.0045
20,8,150,0.0045
20,8,151,0.0045
20,8,152,0.0045
20,8,153,0.0045
20,8,154,0.0045
20,8,155,0.0045
20,8,156,0.0045
20,8,157,0.0062
20,8,158,0.0062
20,9,0,0.0062
20,9,1,0.0045
20,9,2,0.0045
20,9,3,0.0045
20,9,4,0.0045
20,9,5,0.0045
20,9,6,0.0045
20,9,7,0.01
20,9,8,0.01
20,9,9,0.01
20,9,10,0.01
20,9,11,0.1852
20,9,12,0.1444
20,9,13,0.938
20,9,14,2.2788
20,9,15,2.1126
20,9,16,1.582
20,9,17,2.1726
20,9,18,1.293
20,9,19,4.6701
20,9,20,4.5621
20,9,21,4.4193
20,9,22,4.4619
20,9,23,4.3651
20,9,24,4.4715
20,9,25,4.065
20,9,26,4.9873
20,9,27,4.8773
20,9,28,4.5803
20,9,29,4.6029
20,9,30,4.79
20,9,31,6.2473
20,9,32,4.978
20,9,33,4.8568
20,9,34,4.8699
20,9,35,5.5367
20,9,36,4.8347
20,9,37,4.7491
20,9,38,5.7813
20,9,39,5.4061
20,9,40,4.904
20,9,41,4.9587
20,9,42,4.7401
20,9,43,5.3359
20,9,44,4.796
20,9,45,5.2649
20,9,46,4.608
20,9,47,5.1991
20,9,48,4.8953
20,9,49,5.4252
20,9,50,5.1753
20,9,51,4.9799
20,9,52,4.6453
20,9,53,5.0432
20,9,54,5.3599
20,9,55,5.2412
20,9,56,6.4543
20,9,57,6.3205
20,9,58,6.2903
20,9,59,6.038
20,9,60,6.0995
20,9,61,6.1617
20,9,62,6.4728
20,9,63,6.6373
20,9,64,5.1578
20,9,65,5.1278
20,9,66,4.9748
20,9,67,4.8338
20,9,68,5.0915
20,9,69,5.5907
20,9,70,5.1172
20,9,71,5.6852
20,9,72,4.8425
20,9,73,5.4117
20,9,74,4.9795
20,9,75,4.9758
20,9,76,5.0813
20,9,77,4.6751
20,9,78,5.139
20,9,79,6.0921
20,9,80,5.4397
20,9,81,5.5431
20,9,82,5.4321
20,9,83,6.5
20,9,84,4.9941
20,9,85,5.0714
20,9,86,5.4523
20,9,87,5.0867
20,9,88,5.3924
20,9,89,5.3274
20,9,90,5.2196
20,9,91,5.1389
20,9,92,5.0994
20,9,93,5.5184
20,9,94,4.6066
20,9,95,5.2126
20,9,96,4.9228
20,9,97,4.7068
20,9,98,4.8037
20,9,99,4.9696
20,9,100,4.8088
20,9,101,4.8763
20,9,102,5.6771
20,9,103,5.0096
20,9,104,5.2427
20,9,105,5.0077
20,9,106,4.6761
20,9,107,4.6131
20,9,108,4.4922
20,9,109,4.6748
20,9,110,5.1286
20,9,111,4.8252
20,9,112,4.6016
20,9,113,4.8261
20,9,114,4.5334
20,9,115,4.3271
20,9,116,3.0972
20,9,117,3.1073
20,9,118,3.6745
20,9,119,4.5712
20,9,120,4.7354
20,9,121,4.3389
20,9,122,4.9235
20,9,123,3.8395
20,9,124,4.5204
20,9,125,4.058
20,9,126,4.6286
20,9,127,1.9122
20,9,128,1.6512
20,9,129,2.259
20,9,130,1.8454
20,9,131,1.5371
20,9,132,1.3476
20,9,133,2.255
20,9,134,1.7763
20,9,135,1.3607
20,9,136,1.0854
20,9,137,0.8828
20,9,138,0.9359
20,9,139,1.0175
20,9,140,0.01
20,9,141,0.01
20,9,142,0.01
20,9,143,0.01
20,9,144,0.01
20,9,145,0.01
20,9,146,0.01
20,9,147,0.01
20,9,148,0.0045
20,9,149,0.0045
20,9,150,0.0045
20,9,151,0.0045
20,9,152,0.0045
20,9,153,0.0045
20,9,154,0.0045
20,9,155,0.0045
20,9,156,0.0045
20,9,157,0.0062
20,9,158,0.0062
30,0,0,0.0048
30,0,1,0.0171
30,0,2,0.0042
30,0,3,0.0042
30,0,4,0.0042
30,0,5,0.0042
30,0,6,0.0042
30,0,7,0.0087
30,0,8,0.521
30,0,9,0.7782
30,0,10,0.6288
30,0,11,0.7631
30,0,12,0.7356
30,0,13,0.116
30,0,14,3.0734
30,0,15,1.7184
30,0,16,3.0233
30,0,17,1.8262
30,0,18,2.2533
30,0,19,4.7951
30,0,20,4.1077
30,0,21,4.4018
30,0,22,4.5204
30,0,23,4.3815
30,0,24,4.2867
30,0,25,4.2323
30,0,26,4.6623
30,0,27,4.659
30,0,28,4.7609
30,0,29,4.5942
30,0,30,4.5388
30,0,31,5.3715
30,0,32,4.7887
30,0,33,4.6548
30,0,34,5.9627
30,0,35,5.6044
30,0,36,4.9276
30,0,37,4.9124
30,0,38,5.1474
30,0,39,5.8431
30,0,40,5.3715
30,0,41,4.881
30,0,42,4.7621
30,0,43,5.2631
30,0,44,4.891
30,0,45,5.293
30,0,46,5.0674
30,0,47,4.469
30,0,48,4.8638
30,0,49,4.8779
30,0,50,5.4651
30,0,51,5.3849
30,0,52,5.0676
30,0,53,5.6847
30,0,54,4.9673
30,0,55,5.2789
30,0,56,6.5003
30,0,57,6.35
30,0,58,6.1562
30,0,59,6.424
30,0,60,6.5043
30,0,61,6.8262
30,0,62,5.6513
30,0,63,6.2006
30,0,64,4.8981
30,0,65,5.5871
30,0,66,5.3053
30,0,67,5.1787
30,0,68,5.3399
30,0,69,5.5221
30,0,70,4.8052
30,0,71,5.284
30,0,72,5.2946
30,0,73,5.8436
30,0,74,4.9019
30,0,75,5.2001
30,0,76,5.2366
30,0,77,5.1018
30,0,78,4.9389
30,0,79,5.0583
30,0,80,4.9823
30,0,81,4.761
30,0,82,4.9541
30,0,83,5.4005
30,0,84,4.8769
30,0,85,5.2642
30,0,86,5.2485
30,0,87,5.196
30,0,88,5.1501
30,0,89,5.216
30,0,90,5.2683
30,0,91,4.9852
30,0,92,5.1887
30,0,93,5.2138
30,0,94,4.8061
30,0,95,4.6522
30,0,96,4.7853
30,0,97,4.9096
30,0,98,4.93
30,0,99,4.7475
30,0,100,5.0349
30,0,101,4.7074
30,0,102,5.0115
30,0,103,5.4599
30,0,104,5.2503
30,0,105,4.9962
30,0,106,4.9809
30,0,107,4.7489
30,0,108,4.6452
30,0,109,4.5575
30,0,110,4.9225
30,0,111,4.7001
30,0,112,4.6735
30,0,113,4.6048
30,0,114,4.6773
30,0,115,4.259
30,0,116,4.2647
30,0,117,4.1597
30,0,118,4.6618
30,0,119,4.3845
30,0,120,4.3263
30,0,121,3.9145
30,0,122,4.3994
30,0,123,4.7638
30,0,124,4.1815
30,0,125,4.3418
30,0,126,4.47
30,0,127,1.2724
30,0,128,1.834
30,0,129,3.1621
30,0,130,2.7633
30,0,131,2.9936
30,0,132,3.0628
30,0,133,1.7313
30,0,134,1.7507
30,0,135,2.0181
30,0,136,0.6141
30,0,137,0.7075
30,0,138,0.7497
30,0,139,0.5075
30,0,140,0.0087
30,0,141,0.6826
30,0,142,0.0087
30,0,143,0.0087
30,0,144,0.0087
30,0,145,0.0087
30,0,146,0.0087
30,0,147,0.0087
30,0,148,0.0042
30,0,149,0.0042
30,0,150,0.0042
30,0,151,0.0042
30,0,152,0.0042
30,0,153,0.0042
30,0,154,0.0042
30,0,155,0.0042
30,0,156,0.0042
30,0,157,0.004
30,0,158,0.004
30,1,0,0.004
30,1,1,0.0043
30,1,2,0.0043
30,1,3,0.0042
30,1,4,0.0042
30,1,5,0.0042
30,1,6,0.0042
30,1,7,0.0087
30,1,8,0.0087
30,1,9,0.4
30,1,10,0.454
30,1,11,0.0353
30,1,12,0.6946
30,1,13,0.8295
30,1,14,3.1179
30,1,15,2.847
30,1,16,1.8416
30,1,17,3.0774
30,1,18,3.0014
30,1,19,4.7894
30,1,20,4.4294
30,1,21,4.4106
30,1,22,4.5834
30,1,23,4.4339
30,1,24,3.9854
30,1,25,4.6569
30,1,26,4.7129
30,1,27,4.8055
30,1,28,4.7725
30,1,29,4.8191
30,1,30,4.8562
30,1,31,4.9169
30,1,32,4.9846
30,1,33,5.1123
30,1,34,5.3243
30,1,35,4.9317
30,1,36,4.9698
30,1,37,4.847
30,1,38,5.2481
30,1,39,5.6957
30,1,40,4.9049
30,1,41,5.0422
30,1,42,4.9829
30,1,43,4.9881
30,1,44,5.1119
30,1,45,5.3596
30,1,46,5.8153
30,1,47,5.1272
30,1,48,4.9023
30,1,49,4.7742
30,1,50,4.9802
30,1,51,4.9765
30,1,52,5.4689
30,1,53,5.3826
30,1,54,5.759
30,1,55,5.4466
30,1,56,6.3507
30,1,57,6.4747
30,1,58,6.4987
30,1,59,6.6273
30,1,60,6.4075
30,1,61,6.4899
30,1,62,6.0038
30,1,63,6.9613
30,1,64,4.3976
30,1,65,5.6034
30,1,66,5.1389
30,1,67,5.3147
30,1,68,5.354
30,1,69,5.7316
30,1,70,4.7709
30,1,71,5.3586
30,1,72,5.8163
30,1,73,5.5272
30,1,74,4.9437
30,1,75,5.0319
30,1,76,4.643
30,1,77,5.1243
30,1,78,5.2562
30,1,79,5.3226
30,1,80,5.3
30,1,81,5.4375
30,1,82,5.1579
30,1,83,4.7276
30,1,84,4.8252
30,1,85,5.0439
30,1,86,5.3544
30,1,87,5.5029
30,1,88,5.5282
30,1,89,5.1797
30,1,90,5.3821
30,1,91,5.3711
30,1,92,5.1299
30,1,93,5.2681
30,1,94,4.9441
30,1,95,4.7127
30,1,96,4.8733
30,1,97,4.6032
30,1,98,5.0292
30,1,99,5.035
30,1,100,6.2091
30,1,101,5.0387
30,1,102,4.824
30,1,103,4.6859
30,1,104,4.6742
30,1,105,5.3883
30,1,106,4.7488
30,1,107,4.5115
30,1,108,4.9336
30,1,109,4.6216
30,1,110,5.1139
30,1,111,4.6346
30,1,112,4.9136
30,1,113,4.8496
30,1,114,4.9044
30,1,115,4.3336
30,1,116,4.5584
30,1,117,4.4359
30,1,118,4.3955
30,1,119,4.299
30,1,120,4.1761
30,1,121,4.1742
30,1,122,4.4574
30,1,123,4.3979
30,1,124,4.765
30,1,125,4.8253
30,1,126,4.6642
30,1,127,2.0524
30,1,128,1.8149
30,1,129,2.8941
30,1,130,2.9487
30,1,131,2.3184
30,1,132,2.643
30,1,133,2.3528
30,1,134,1.8038
30,1,135,3.0923
30,1,136,0.6941
30,1,137,0.1159
30,1,138,0.0891
30,1,139,0.0087
30,1,140,0.5614
30,1,141,0.6974
30,1,142,0.0087
30,1,143,0.0087
30,1,144,0.0087
30,1,145,0.0087
30,1,146,0.0087
30,1,147,0.0087
30,1,148,0.0042
30,1,149,0.0042
30,1,150,0.0042
30,1,151,0.0042
30,1,152,0.0042
30,1,153,0.0042
30,1,154,0.0042
30,1,155,0.0042
30,1,156,0.0042
30,1,157,0.004
30,1,158,0.004
30,2,0,0.004
30,2,1,0.0043
30,2,2,0.0042
30,2,3,0.0042
30,2,4,0.0042
30,2,5,0.0042
30,2,6,0.0042
30,2,7,0.0087
30,2,8,0.009
30,2,9,0.737
30,2,10,0.8306
30,2,11,0.6821
30,2,12,0.5735
30,2,13,0.6008
30,2,14,3.1714
30,2,15,1.693
30,2,16,2.9452
30,2,17,1.8154
30,2,18,2.9997
30,2,19,4.7959
30,2,20,4.514
30,2,21,4.5819
30,2,22,4.3453
30,2,23,4.8196
30,2,24,4.4277
30,2,25,4.8608
30,2,26,4.6836
30,2,27,4.642
30,2,28,4.619
30,2,29,4.7266
30,2,30,4.7685
30,2,31,5.8068
30,2,32,4.8618
30,2,33,4.7404
30,2,34,4.7879
30,2,35,5.2535
30,2,36,4.9666
30,2,37,5.8414
30,2,38,5.5987
30,2,39,4.9273
30,2,40,5.3132
30,2,41,4.9818
30,2,42,5.0607
30,2,43,4.6808
30,2,44,4.9081
30,2,45,4.9268
30,2,46,4.8682
30,2,47,5.1755
30,2,48,5.1838
30,2,49,4.77
30,2,50,4.7344
30,2,51,5.1874
30,2,52,5.0663
30,2,53,5.3446
30,2,54,4.7718
30,2,55,4.8583
30,2,56,6.1739
30,2,57,6.7477
30,2,58,6.7029
30,2,59,6.5352
30,2,60,6.7754
30,2,61,6.4808
30,2,62,6.6357
30,2,63,6.5402
30,2,64,5.242
30,2,65,4.958
30,2,66,5.4691
30,2,67,4.9941
30,2,68,5.3327
30,2,69,5.189
30,2,70,5.4871
30,2,71,5.5186
30,2,72,5.1681
30,2,73,5.1999
30,2,74,4.6371
30,2,75,4.7173
30,2,76,5.596
30,2,77,4.9379
30,2,78,4.5493
30,2,79,5.1654
30,2,80,5.3462
30,2,81,4.5669
30,2,82,4.8536
30,2,83,4.844
30,2,84,4.8535
30,2,85,5.5314
30,2,86,5.6103
30,2,87,4.8884
30,2,88,5.255
30,2,89,5.3154
30,2,90,4.9306
30,2,91,5.098
30,2,92,5.2538
30,2,93,4.7709
30,2,94,5.8067
30,2,95,4.7492
30,2,96,4.8903
30,2,97,4.7274
30,2,98,4.8352
30,2,99,4.7172
30,2,100,4.6745
30,2,101,5.3911
30,2,102,4.6536
30,2,103,4.7451
30,2,104,4.9667
30,2,105,5.5455
30,2,106,4.9142
30,2,107,4.7476
30,2,108,5.171
30,2,109,4.7682
30,2,110,4.7491
30,2,111,4.6478
30,2,112,4.7574
30,2,113,4.6209
30,2,114,4.7787
30,2,115,4.3799
30,2,116,3.9805
30,2,117,4.3104
30,2,118,4.3641
30,2,119,4.5455
30,2,120,4.2283
30,2,121,4.6256
30,2,122,4.3297
30,2,123,4.2668
30,2,124,4.4252
30,2,125,4.2444
30,2,126,4.5469
30,2,127,1.3606
30,2,128,3.1974
30,2,129,2.6321
30,2,130,2.9965
30,2,131,3.0263
30,2,132,3.1263
30,2,133,1.942
30,2,134,1.9934
30,2,135,0.7249
30,2,136,0.7347
30,2,137,0.6816
30,2,138,0.0352
30,2,139,0.8566
30,2,140,0.0087
30,2,141,0.0087
30,2,142,0.0087
30,2,143,0.0087
30,2,144,0.0087
30,2,145,0.0087
30,2,146,0.0087
30,2,147,0.0087
30,2,148,0.0042
30,2,149,0.0042
30,2,150,0.0042
30,2,151,0.0042
30,2,152,0.0042
30,2,153,0.0042
30,2,154,0.0042
30,2,155,0.0042
30,2,156,0.0042
30,2,157,0.004
30,2,158,0.004
30,3,0,0.004
30,3,1,0.0042
30,3,2,0.0042
30,3,3,0.0042
30,3,4,0.0042
30,3,5,0.0042
30,3,6,0.0042
30,3,7,0.0087
30,3,8,0.0087
30,3,9,0.6685
30,3,10,0.7235
30,3,11,0.0082
30,3,12,0.5998
30,3,13,0.0889
30,3,14,0.7818
30,3,15,2.4047
30,3,16,2.267
30,3,17,2.608
30,3,18,2.7444
30,3,19,4.978
30,3,20,4.0886
30,3,21,4.5574
30,3,22,4.5791
30,3,23,4.3683
30,3,24,4.3591
30,3,25,4.4178
30,3,26,4.552
30,3,27,5.2044
30,3,28,4.5901
30,3,29,4.5501
30,3,30,4.7263
30,3,31,4.7945
30,3,32,5.0206
30,3,33,4.9221
30,3,34,4.8134
30,3,35,4.775
30,3,36,4.6686
30,3,37,5.1064
30,3,38,5.0484
30,3,39,4.6593
30,3,40,5.568
30,3,41,6.0752
30,3,42,5.6859
30,3,43,5.2385
30,3,44,5.4194
30,3,45,5.0073
30,3,46,5.1449
30,3,47,5.0074
30,3,48,5.646
30,3,49,4.4544
30,3,50,5.6272
30,3,51,5.3998
30,3,52,5.2228
30,3,53,5.2532
30,3,54,5.0502
30,3,55,5.8328
30,3,56,6.6374
30,3,57,6.1987
30,3,58,6.4587
30,3,59,6.4821
30,3,60,6.9273
30,3,61,6.3991
30,3,62,6.1313
30,3,63,6.6926
30,3,64,5.1668
30,3,65,5.0365
30,3,66,5.5652
30,3,67,5.0628
30,3,68,5.0358
30,3,69,5.363
30,3,70,4.9802
30,3,71,4.655
30,3,72,5.3897
30,3,73,5.1304
30,3,74,4.8708
30,3,75,4.7027
30,3,76,5.5051
30,3,77,5.4915
30,3,78,5.5813
30,3,79,4.9705
30,3,80,5.6503
30,3,81,5.3532
30,3,82,5.2116
30,3,83,5.2927
30,3,84,5.3044
30,3,85,5.3646
30,3,86,5.2977
30,3,87,4.9247
30,3,88,5.9325
30,3,89,5.0819
30,3,90,5.13
30,3,91,5.5281
30,3,92,5.11
30,3,93,5.7779
30,3,94,5.221
30,3,95,5.1822
30,3,96,5.098
30,3,97,5.4736
30,3,98,4.6048
30,3,99,5.3184
30,3,100,4.6471
30,3,101,5.0365
30,3,102,4.8093
30,3,103,5.3825
30,3,104,4.8032
30,3,105,4.898
30,3,106,4.7213
30,3,107,5.2198
30,3,108,4.5869
30,3,109,4.8246
30,3,110,4.6258
30,3,111,4.8706
30,3,112,4.5335
30,3,113,4.7117
30,3,114,5.1776
30,3,115,3.9768
30,3,116,3.5161
30,3,117,4.246
30,3,118,4.7885
30,3,119,3.8734
30,3,120,4.208
30,3,121,4.7405
30,3,122,4.4446
30,3,123,4.1557
30,3,124,4.313
30,3,125,4.8033
30,3,126,4.3823
30,3,127,2.3897
30,3,128,2.5474
30,3,129,3.1715
30,3,130,1.2366
30,3,131,3.0244
30,3,132,2.3779
30,3,133,3.1019
30,3,134,3.1163
30,3,135,2.8875
30,3,136,0.0218
30,3,137,0.6941
30,3,138,0.6015
30,3,139,0.5628
30,3,140,0.7648
30,3,141,0.0087
30,3,142,0.0087
30,3,143,0.0087
30,3,144,0.0087
30,3,145,0.0087
30,3,146,0.0087
30,3,147,0.0087
30,3,148,0.0042
30,3,149,0.0042
30,3,150,0.0042
30,3,151,0.0042
30,3,152,0.0042
30,3,153,0.0042
30,3,154,0.0042
30,3,155,0.0042
30,3,156,0.0042
30,3,157,0.004
30,3,158,0.004
30,4,0,0.004
30,4,1,0.0042
30,4,2,0.0042
30,4,3,0.0042
30,4,4,0.0042
30,4,5,0.0042
30,4,6,0.0042
30,4,7,0.0087
30,4,8,0.4146
30,4,9,0.6436
30,4,10,0.5358
30,4,11,0.7748
30,4,12,0.6545
30,4,13,0.695
30,4,14,3.0741
30,4,15,2.297
30,4,16,2.2217
30,4,17,2.2831
30,4,18,3.0302
30,4,19,4.3263
30,4,20,4.6477
30,4,21,4.265
30,4,22,4.8389
30,4,23,4.0467
30,4,24,3.8243
30,4,25,4.5621
30,4,26,4.6669
30,4,27,4.4348
30,4,28,4.825
30,4,29,4.6357
30,4,30,4.7511
30,4,31,5.0125
30,4,32,4.8592
30,4,33,4.9218
30,4,34,5.421
30,4,35,5.7323
30,4,36,4.8883
30,4,37,4.8608
